ProductKey,Product,Brand,Color,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,Subcategory,CategoryKey,Category
1264,Rechargeable Battery Pack E310 Black,Contoso,Black,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1265,Rechargeable Battery Pack E310 White,Contoso,White,35.68,69.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1266,Carrying Case E312 Silver,Contoso,Silver,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1267,Carrying Case E312 Pink,Contoso,Pink,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1268,Carrying Case E312 White,Contoso,White,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1269,Carrying Case E312 Blue,Contoso,Blue,25.47,49.96,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1270,Lens Cap Keeper E314 Pink,Contoso,Pink,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1271,Lens Cap Keeper E314 Yellow,Contoso,Yellow,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1272,Lens Cap Keeper E314 White,Contoso,White,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1273,Lens Cap Keeper E314 Silver,Contoso,Silver,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1274,Digital Cameras Lightweight Tripod E316 White,Contoso,White,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1275,Digital Cameras Lightweight Tripod E316 Black,Contoso,Black,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1276,Digital Cameras Lightweight Tripod E316 Pink,Contoso,Pink,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1277,Digital Cameras Lightweight Tripod E316 Silver,Contoso,Silver,26.58,52.13,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1278,General Soft Carrying Case E318 Blue,Contoso,Blue,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1279,General Soft Carrying Case E318 Black,Contoso,Black,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1280,General Soft Carrying Case E318 Silver,Contoso,Silver,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1281,General Soft Carrying Case E318 White,Contoso,White,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1282,Mini Battery Charger Kit E320 Red,Contoso,Red,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1283,Mini Battery Charger Kit E320 White,Contoso,White,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1284,Mini Battery Charger Kit E320 Black,Contoso,Black,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1285,Mini Battery Charger Kit E320 Silver,Contoso,Silver,12.74,24.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1286,Genuine Leather Grip Belt E322 Black,Contoso,Black,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1287,Genuine Leather Grip Belt E322 White,Contoso,White,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1288,Genuine Leather Grip Belt E322 Silver,Contoso,Silver,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1289,Genuine Leather Grip Belt E322 Grey,Contoso,Grey,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1290,Macro Zoom Lens X300 Silver,Contoso,Silver,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1291,Macro Zoom Lens X300 White,Contoso,White,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1292,Macro Zoom Lens X300 Black,Contoso,Black,121.45,366.55,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1293,Telephoto Conversion Lens X400 Silver,Contoso,Silver,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1294,Telephoto Conversion Lens X400 White,Contoso,White,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1295,Telephoto Conversion Lens X400 Black,Contoso,Black,197.14,595.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1296,USB Cable M250 Black,Contoso,Black,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1297,USB Cable M250 White,Contoso,White,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1298,USB Cable M250 Yellow,Contoso,Yellow,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1299,USB Cable M250 Blue,Contoso,Blue,11.5,25.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1300,Telephoto Conversion Lens M350 Black,Contoso,Black,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1301,Telephoto Conversion Lens M350 White,Contoso,White,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1302,Telephoto Conversion Lens M350 Silver,Contoso,Silver,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1303,Telephoto Conversion Lens M350 Blue,Contoso,Blue,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1304,Lens Adapter M450 White,Contoso,White,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1305,Lens Adapter M450 Silver,Contoso,Silver,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1306,Lens Adapter M450 Black,Contoso,Black,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1307,Lens Adapter M450 Grey,Contoso,Grey,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1308,Digital Camera/Camcorder USB Cable E324 Purple,Contoso,Purple,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1309,Digital Camera/Camcorder USB Cable E324 Black,Contoso,Black,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1310,Digital Camera/Camcorder USB Cable E324 Silver,Contoso,Silver,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1311,Digital Camera/Camcorder USB Cable E324 White,Contoso,White,14.28,28.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1312,Conversion Lens M550 Blue,Contoso,Blue,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1313,Conversion Lens M550 Black,Contoso,Black,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1314,Conversion Lens M550 Silver,Contoso,Silver,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1315,Conversion Lens M550 Pink,Contoso,Pink,94.27,205.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders
1316,Single-line phones E10 Black,Contoso,Black,5.09,9.99,501,Home & Office Phones,5,Cell phones
1317,Dual Handset Cordless Phone System  E20 Black,Contoso,Black,6.62,12.99,501,Home & Office Phones,5,Cell phones
1318,3 Handset Cordless Phone System  E30 Black,Contoso,Black,8.66,16.99,501,Home & Office Phones,5,Cell phones
1319,Multi-line phones M30 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones
1320,KSU-less key system M38 Black,Contoso,Black,12.41,26.99,501,Home & Office Phones,5,Cell phones
1321,Hybrid system M60 Black,Contoso,Black,13.33,28.99,501,Home & Office Phones,5,Cell phones
1322,Private Branch Exchange M88 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones
1323,4 Handset Cordless Phone System M86 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones
1324,Private Automatic Branch Exchange M65 Black,Contoso,Black,17.93,38.99,501,Home & Office Phones,5,Cell phones
1325,Electronic Private Automatic Branch Exchange M90 Black,Contoso,Black,18.39,39.99,501,Home & Office Phones,5,Cell phones
1326,Centrex Phone System L10 Black,Contoso,Black,14.24,42.99,501,Home & Office Phones,5,Cell phones
1327,In front of Centrex L15 Black,Contoso,Black,15.57,46.99,501,Home & Office Phones,5,Cell phones
1328,behind Centrex X15 Black,Contoso,Black,16.56,49.99,501,Home & Office Phones,5,Cell phones
1329,Phone with 13-Number Memory (210) M301 Black,Contoso,Black,7.81,16.99,501,Home & Office Phones,5,Cell phones
1330,Expandable Cordless Phone System M008 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones
1331,Phone System Accessory Handset with Charger M308 Black,Contoso,Black,12.41,26.99,501,Home & Office Phones,5,Cell phones
1332,2-Line Corded Cordless Telephone M202 Black,Contoso,Black,13.33,28.99,501,Home & Office Phones,5,Cell phones
1333,4-Line Corded Cordless Telephone M203 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones
1334,Expandable 3-Handset Cordless Phone System M204 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones
1335,Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Black,18.48,40.19,501,Home & Office Phones,5,Cell phones
1336,Expandable 4-Handset Cordless Phone System M206 Black,Contoso,Black,20.15,43.81,501,Home & Office Phones,5,Cell phones
1337,Expandable1-Handset Cordless Phone System M207 Black,Contoso,Black,21.82,47.44,501,Home & Office Phones,5,Cell phones
1338,Digital Cordless Expansion Handset Phone M900 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones
1339,2-Line Speakerphone M109 Black,Contoso,Black,16.55,35.99,501,Home & Office Phones,5,Cell phones
1340,Phone with Memory Dialing-single line E88 Black,Contoso,Black,7.23,14.19,501,Home & Office Phones,5,Cell phones
1341,Phone with Memory Dialing-2 lines E90 Black,Contoso,Black,8.16,16.0,501,Home & Office Phones,5,Cell phones
1342,Integrated Business Phone With card L10 Black,Contoso,Black,13.92,42.0,501,Home & Office Phones,5,Cell phones
1343,Integrated Business Phone L08 Black,Contoso,Black,10.27,31.0,501,Home & Office Phones,5,Cell phones
1344,Phone for MSN E200 Black,Contoso,Black,8.16,16.0,501,Home & Office Phones,5,Cell phones
1345,4-Line Expandable Cordless Phone System M900 Black,Contoso,Black,10.12,22.0,501,Home & Office Phones,5,Cell phones
1346,Lifestyles Series - Big Button Cordless phone M800 Black,Contoso,Black,10.58,23.0,501,Home & Office Phones,5,Cell phones
1347,Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black,Contoso,Black,9.66,21.0,501,Home & Office Phones,5,Cell phones
1348,Waterproof Accessory Handset and Charging Cradle M609 Black,Contoso,Black,10.57,22.99,501,Home & Office Phones,5,Cell phones
1349,Single-line phones E10 White,Contoso,White,5.09,9.99,501,Home & Office Phones,5,Cell phones
1350,Dual Handset Cordless Phone System E20 White,Contoso,White,6.62,12.99,501,Home & Office Phones,5,Cell phones
1351,3 Handset Cordless Phone System E30 White,Contoso,White,8.66,16.99,501,Home & Office Phones,5,Cell phones
1352,Multi-line phones M30 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones
1353,KSU-less key system M38 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones
1354,Hybrid system M60 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones
1355,Private Branch Exchange M88 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones
1356,4 Handset Cordless Phone System M86 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones
1357,Private Automatic Branch Exchange M65 White,Contoso,White,17.93,38.99,501,Home & Office Phones,5,Cell phones
1358,Electronic Private Automatic Branch Exchange M90 White,Contoso,White,18.39,39.99,501,Home & Office Phones,5,Cell phones
1359,Centrex Phone System L10 White,Contoso,White,14.24,42.99,501,Home & Office Phones,5,Cell phones
1360,In front of Centrex L15 White,Contoso,White,15.57,46.99,501,Home & Office Phones,5,Cell phones
1361,Behind Centrex X15 White,Contoso,White,16.56,49.99,501,Home & Office Phones,5,Cell phones
1362,Phone with 13-Number Memory (210) M301 White,Contoso,White,7.81,16.99,501,Home & Office Phones,5,Cell phones
1363,Expandable Cordless Phone System M008 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones
1364,Phone System Accessory Handset with Charger M308 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones
1365,2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones
1366,4-Line Corded Cordless Telephone M203 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones
1367,Expandable 3-Handset Cordless Phone System M204 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones
1368,Expandable 2-Handset Cordless Phone System M205 White,Contoso,White,18.48,40.19,501,Home & Office Phones,5,Cell phones
1369,Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,20.15,43.81,501,Home & Office Phones,5,Cell phones
1370,Expandable1-Handset Cordless Phone System M207 White,Contoso,White,21.82,47.44,501,Home & Office Phones,5,Cell phones
1371,Digital Cordless Expansion Handset Phone M900 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones
1372,2-Line Speakerphone M109 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones
1373,Phone with Memory Dialing-single line E88 White,Contoso,White,7.23,14.19,501,Home & Office Phones,5,Cell phones
1374,Phone with Memory Dialing-2 lines E90 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones
1375,Integrated Business Phone With card L10 White,Contoso,White,13.92,42.0,501,Home & Office Phones,5,Cell phones
1376,Integrated Business Phone L08 White,Contoso,White,10.27,31.0,501,Home & Office Phones,5,Cell phones
1377,Phone for MSN E200 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones
1378,4-Line Expandable Cordless Phone System M900 White,Contoso,White,10.12,22.0,501,Home & Office Phones,5,Cell phones
1379,Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,10.58,23.0,501,Home & Office Phones,5,Cell phones
1380,Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,Contoso,White,9.66,21.0,501,Home & Office Phones,5,Cell phones
1381,Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones
1382,Single-line phones E10 Grey,Contoso,Grey,5.09,9.99,501,Home & Office Phones,5,Cell phones
1383,Dual Handset Cordless Phone System E20 Grey,Contoso,Grey,6.62,12.99,501,Home & Office Phones,5,Cell phones
1384,3 Handset Cordless Phone System E30 Grey,Contoso,Grey,8.66,16.99,501,Home & Office Phones,5,Cell phones
1385,Multi-line phones M30 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones
1386,KSU-less key system M38 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones
1387,Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones
1388,Private Branch Exchange M88 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones
1389,4 Handset Cordless Phone System M86 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones
1390,Private Automatic Branch Exchange M65 Grey,Contoso,Grey,17.93,38.99,501,Home & Office Phones,5,Cell phones
1391,Electronic Private Automatic Branch Exchange M90 Grey,Contoso,Grey,18.39,39.99,501,Home & Office Phones,5,Cell phones
1392,Centrex Phone System L10 Grey,Contoso,Grey,14.24,42.99,501,Home & Office Phones,5,Cell phones
1393,In front of Centrex L15 Grey,Contoso,Grey,15.57,46.99,501,Home & Office Phones,5,Cell phones
1394,behind Centrex X15 Grey,Contoso,Grey,16.56,49.99,501,Home & Office Phones,5,Cell phones
1395,Phone with 13-Number Memory (210) M301 Grey,Contoso,Grey,7.81,16.99,501,Home & Office Phones,5,Cell phones
1396,Expandable Cordless Phone System M008 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones
1397,Phone System Accessory Handset with Charger M308 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones
1398,2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones
1399,4-Line Corded Cordless Telephone M203 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones
1400,Expandable 3-Handset Cordless Phone System M204 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones
1401,Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Grey,18.48,40.19,501,Home & Office Phones,5,Cell phones
1402,Expandable 4-Handset Cordless Phone System M206 Grey,Contoso,Grey,20.15,43.81,501,Home & Office Phones,5,Cell phones
1403,Expandable1-Handset Cordless Phone System M207 Grey,Contoso,Grey,21.82,47.44,501,Home & Office Phones,5,Cell phones
1404,Digital Cordless Expansion Handset Phone M900 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones
1405,2-Line Speakerphone M109 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones
1406,Phone with Memory Dialing-single line E88 Grey,Contoso,Grey,7.23,14.19,501,Home & Office Phones,5,Cell phones
1407,Phone with Memory Dialing-2 lines E90 Grey,Contoso,Grey,8.16,16.0,501,Home & Office Phones,5,Cell phones
1408,"Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,175.27,529.0,503,Touch Screen Phones,5,Cell phones
1409,"Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589.0,503,Touch Screen Phones,5,Cell phones
1410,"Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,Black,105.77,230.0,503,Touch Screen Phones,5,Cell phones
1411,"Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1412,Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Black,132.9,289.0,503,Touch Screen Phones,5,Cell phones
1413,Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Black,137.5,299.0,503,Touch Screen Phones,5,Cell phones
1414,Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones
1415,Touch Screen Phones Infrared M901 Black,The Phone Company,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones
1416,Touch Screen Phones Capacitive M908 Black,The Phone Company,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones
1417,Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1418,Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones
1419,Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones
1420,Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones
1421,"Pen Touch Screen Phones-2.6"" M320 Black",The Phone Company,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones
1422,Sharp Touch Screen Phones M910 Black,The Phone Company,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones
1423,Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones
1424,Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones
1425,"Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Grey,175.27,529.0,503,Touch Screen Phones,5,Cell phones
1426,"Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones
1427,"Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230.0,503,Touch Screen Phones,5,Cell phones
1428,"Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1429,Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones
1430,Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Grey,137.5,299.0,503,Touch Screen Phones,5,Cell phones
1431,Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones
1432,Touch Screen Phones Infrared M901 Grey,The Phone Company,Grey,137.96,300.0,503,Touch Screen Phones,5,Cell phones
1433,Touch Screen Phones Capacitive M908 Grey,The Phone Company,Grey,141.64,308.0,503,Touch Screen Phones,5,Cell phones
1434,Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1435,Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Grey,134.74,293.0,503,Touch Screen Phones,5,Cell phones
1436,Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.65,258.0,503,Touch Screen Phones,5,Cell phones
1437,Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones
1438,Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones
1439,Sharp Touch Screen Phones M910 Grey,The Phone Company,Grey,138.42,301.0,503,Touch Screen Phones,5,Cell phones
1440,Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones
1441,Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones
1442,"Touch Screen Phone 1600 TFT-2.2"" L200 Gold",The Phone Company,Gold,175.27,529.0,503,Touch Screen Phones,5,Cell phones
1443,"Touch Screen Phone 1600 TFT-1.4"" L250 Gold",The Phone Company,Gold,195.15,589.0,503,Touch Screen Phones,5,Cell phones
1444,"Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones
1445,"Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1446,Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Gold,132.9,289.0,503,Touch Screen Phones,5,Cell phones
1447,Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,Gold,137.5,299.0,503,Touch Screen Phones,5,Cell phones
1448,Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Gold,117.73,256.0,503,Touch Screen Phones,5,Cell phones
1449,Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300.0,503,Touch Screen Phones,5,Cell phones
1450,Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones
1451,Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1452,Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,134.74,293.0,503,Touch Screen Phones,5,Cell phones
1453,Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,118.65,258.0,503,Touch Screen Phones,5,Cell phones
1454,Finger Touch Screen Phones M30 Gold,The Phone Company,Gold,91.51,199.0,503,Touch Screen Phones,5,Cell phones
1455,Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,133.36,290.0,503,Touch Screen Phones,5,Cell phones
1456,Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones
1457,Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,86.91,189.0,503,Touch Screen Phones,5,Cell phones
1458,Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,200.0,503,Touch Screen Phones,5,Cell phones
1459,Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones
1460,Touch Screen Phones Infrared M901 Black,Contoso,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones
1461,Touch Screen Phones Capacitive M908 Black,Contoso,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones
1462,Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones
1463,Touch Screen Phones SAW/On-wall M806 Black,Contoso,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones
1464,Touch Screen Phones 5-Wire/On-wall M508 Black,Contoso,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones
1465,Finger Touch Screen Phones M30 Black,Contoso,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones
1466,Pen Touch Screen Phones M320 Black,Contoso,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones
1467,Sharp Touch Screen Phones M910 Black,Contoso,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones
1468,Touch Screen Phones - CRT M11 Black,Contoso,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones
1469,Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones
1470,Smart phones without camera E100 Black,The Phone Company,Black,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
1471,Microsoft Windows Mobile M200 Black,The Phone Company,Black,105.31,229.0,504,Smart phones & PDAs,5,Cell phones
1472,Smart phones 4 GB of Memory M300 Black,The Phone Company,Black,109.91,239.0,504,Smart phones & PDAs,5,Cell phones
1473,Smart phones 8 GB of Memory M400 Black,The Phone Company,Black,123.7,269.0,504,Smart phones & PDAs,5,Cell phones
1474,Smart phones 160x160 M26 Black,The Phone Company,Black,95.65,208.0,504,Smart phones & PDAs,5,Cell phones
1475,Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Black,105.77,230.0,504,Smart phones & PDAs,5,Cell phones
1476,Smart phones -320 x 320 M86 Black,The Phone Company,Black,132.44,288.0,504,Smart phones & PDAs,5,Cell phones
1477,Smart phones Unlocked M300 Black,The Phone Company,Black,122.78,267.0,504,Smart phones & PDAs,5,Cell phones
1478,Smart phones Expert M400 Black,The Phone Company,Black,137.96,300.0,504,Smart phones & PDAs,5,Cell phones
1479,Smart phones Unlocked International M800 Black,The Phone Company,Black,142.56,310.0,504,Smart phones & PDAs,5,Cell phones
1480,Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
1481,Microsoft Windows Mobile M200 Grey,The Phone Company,Grey,105.31,229.0,504,Smart phones & PDAs,5,Cell phones
1482,Smart phones 4 GB of Memory M300 Grey,The Phone Company,Grey,109.91,239.0,504,Smart phones & PDAs,5,Cell phones
1483,Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,123.7,269.0,504,Smart phones & PDAs,5,Cell phones
1484,Smart phones 160x160 M26 Grey,The Phone Company,Grey,95.65,208.0,504,Smart phones & PDAs,5,Cell phones
1485,Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones
1486,Smart phones 320 x 320 M86 Grey,The Phone Company,Grey,132.44,288.0,504,Smart phones & PDAs,5,Cell phones
1487,Smart phones Unlocked M300 Grey,The Phone Company,Grey,122.78,267.0,504,Smart phones & PDAs,5,Cell phones
1488,Smart phones Expert M400 Grey,The Phone Company,Grey,137.96,300.0,504,Smart phones & PDAs,5,Cell phones
1489,Smart phones Unlocked International M800 Grey,The Phone Company,Grey,142.56,310.0,504,Smart phones & PDAs,5,Cell phones
1490,Smart phones without camera E100 White,The Phone Company,White,65.77,129.0,504,Smart phones & PDAs,5,Cell phones
